SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9540,0,1,2,159235
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9541,0,1,2,158892
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9542,0,1,2,158893
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9543,0,1,2,158894
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9544,0,1,2,158896
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9545,0,1,2,159671
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9546,0,1,2,158899
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9547,0,1,2,158900
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9548,0,1,2,158901
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9549,0,1,2,158903
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9550,0,1,2,158914
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9551,0,1,2,158915
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9552,0,1,2,158916
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9553,0,1,2,158918
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9554,0,1,2,162195
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9555,0,1,2,162196
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9556,0,1,2,162197
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9557,0,1,2,162198
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9558,0,1,2,162199
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9559,0,1,2,169076
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9560,0,1,2,162202
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9561,0,1,2,162203
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9562,0,1,2,162205
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9563,0,1,2,162206
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9564,0,1,2,162209
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9565,0,1,2,162210
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9566,0,1,2,169078
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9567,0,1,2,162214
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9568,0,1,2,162216
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9569,0,1,2,162217
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9570,0,1,2,162218
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9571,0,1,2,159674
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9572,0,1,2,168836
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9573,0,1,2,168837
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9574,0,1,2,168838
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9575,0,1,2,168839
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9576,0,1,2,168840
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9577,0,1,2,168841
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9578,0,1,2,168842
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9579,0,1,2,168843
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9580,0,1,2,168844
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9581,0,1,2,168845
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9582,0,1,2,168846
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9583,0,1,2,168847
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9584,0,1,2,168848
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9585,0,1,2,168849
|cFFFFD200Verkäufer: |rSteven Cochrane|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118722|h|TINTERFACE\ICONS\INV_MISC_BOOK_03.BLP:0|t|h,9586,0,1,2,168850
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9588,0,1,2,170701
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9590,0,1,2,170713
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9591,0,1,2,170714
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9592,0,1,2,170715
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9593,0,1,2,170716
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9594,0,1,2,170717
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9595,0,1,2,170718
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9596,0,1,2,170719
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9597,0,1,2,170720
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9598,0,1,2,170721
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9599,0,1,2,170723
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9600,0,1,2,170724
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9601,0,1,2,170725
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9602,0,1,2,170726
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9603,0,1,2,170727
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9604,0,1,2,170729
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9605,0,1,2,170730
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r3|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9606,0,1,2,170731
|cFFFFD200Verkäufer: |rJuwelenkonstrukteur Harlaan|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r3|Hitem:118723|h|TINTERFACE\ICONS\INV_MISC_BOOK_10.BLP:0|t|h,9607,0,1,2,170732
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9608,0,1,2,177363
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9609,0,1,2,171266
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9610,0,1,2,171267
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9611,0,1,2,171268
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9612,0,1,2,171269
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9613,0,1,2,171278
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9614,0,1,2,171279
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9615,0,1,2,171280
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9616,0,1,2,171281
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9617,0,1,2,171282
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9618,0,1,2,171283
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9619,0,1,2,171284
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9620,0,1,2,171285
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9622,0,1,2,171289
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9623,0,1,2,171290
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9624,0,1,2,171291
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9625,0,1,2,171694
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9626,0,1,2,171695
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9627,0,1,2,171696
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9628,0,1,2,171697
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9629,0,1,2,171698
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9630,0,1,2,171699
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9631,0,1,2,171700
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9632,0,1,2,171701
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9633,0,1,2,171702
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9634,0,1,2,171703
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9635,0,1,2,171704
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9636,0,1,2,171705
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9637,0,1,2,171706
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9638,0,1,2,171707
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9641,0,1,2,173289
|cFFFFD200Verkäufer: |rBob|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r5|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9642,0,1,2,173323
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9643,0,1,2,173355
|cFFFFD200Verkäufer: |rSean Fangleine|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h,9644,0,1,2,176732
|cFFFFD200Verkäufer: |rLeara Mondseide|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h,9645,0,1,2,178208
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9646,0,1,2,178243
|cFFFFD200Verkäufer: |rRoyce Großbart|n|cFFFFD200Zone: |rSturmschild|n|cFFFFD200Kosten: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h,9647,0,1,2,178245
|cFFFFD200Verkäufer: |rCullen Hammerstirn|n|cFFFFD200Zone: |rTal der Ewigen Blüten|n|cFFFFD200Kosten: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h,9648,0,1,2,122597
|cFFFFD200Verkäufer: |rCullen Hammerstirn|n|cFFFFD200Zone: |rTal der Ewigen Blüten|n|cFFFFD200Kosten: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h,9649,0,1,2,122595
|cFFFFD200Verkäufer: |rCullen Hammerstirn|n|cFFFFD200Zone: |rTal der Ewigen Blüten|n|cFFFFD200Kosten: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h,9650,0,1,2,122598
|cFFFFD200Verkäufer: |rCullen Hammerstirn|n|cFFFFD200Zone: |rTal der Ewigen Blüten|n|cFFFFD200Kosten: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h,9651,0,1,2,122599
|cFFFFD200Verkäufer: |rCullen Hammerstirn|n|cFFFFD200Zone: |rTal der Ewigen Blüten|n|cFFFFD200Kosten: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h,9652,0,1,2,122596
|cFFFFD200Verkäufer: |rCullen Hammerstirn|n|cFFFFD200Zone: |rTal der Ewigen Blüten|n|cFFFFD200Kosten: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h,9653,0,1,2,122621
|cFFFFD200Verkäufer: |rCullen Hammerstirn|n|cFFFFD200Zone: |rTal der Ewigen Blüten|n|cFFFFD200Kosten: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h,9654,0,1,2,122629
