Name_lang,InitialRotation[0],InitialRotation[1],InitialRotation[2],ID,Field_12_0_0_63534_003,GameObjectID,Flags,Type,ModelType,ModelFileDataID,ThumbnailFileDataID,WeightCost,ItemID,InitialScale,Field_12_0_0_63534_013,OrderIndex,Field_12_0_0_63534_015,Field_12_0_0_63534_016,UiModelSceneID
Handschuhe des Champions der Kampfgilde,0,0,0,10913,0,0,3,1,1,7377919,7426694,1,255840,1,10,1595,2,0,0
Juwelenbesetzter Stuhl aus Silbermond,0,0,0,10944,0,587314,131,1,1,6005270,7416773,1,256040,1,10,1596,2,0,0
Bank aus Silbermond,0,0,0,10946,0,587316,131,1,1,6005272,7416523,3,256042,1,10,1597,2,0,0
Zaunpfahl aus Silbermond,0,0,0,10947,0,0,131,1,1,6005286,7416527,1,256043,1,10,1598,2,0,0
Schlafsofa der Sin'dorei,0,0,0,10950,0,0,3,1,1,6050850,7416805,5,256049,1,10,1599,2,0,0
Vordertür der Klingenschluchtküste,0,0,0,10952,0,587318,34,1,1,7302332,7425799,5,256050,1,0,1600,1,1,0
[DNT] Legion's Fel Brazier - DO NOT USE - new asset in place,0,0,0,10961,0,0,192,1,1,1125321,7425803,1,256071,1,0,1601,0,0,0
Drakonische Wandleuchte,0,0,0,10962,0,0,2,2,1,4075131,7425815,1,256168,1,10,1602,2,0,0
Ofen aus Valdrakken,0,0,0,10963,0,0,3,1,1,4195090,7425813,5,256169,1,10,1603,2,0,0
Drakonisches Schreiberbecken,0,0,0,10964,0,0,2,1,1,4216958,7425811,5,256170,0.8,10,1604,3,0,0
Grimoire der fünf Schwärme,0,0,0,10965,0,0,3,1,1,4326554,7425819,3,256171,1,10,1605,2,0,0
Zaun aus Silbermond,0,0,0,10966,0,0,131,1,1,6005287,7416789,1,256172,1,10,1606,2,0,0
Vordertür aus Silbermond,0,0,0,10967,0,587426,162,1,1,7302334,7425825,5,256173,1,0,1607,0,1,0
Offene rostige Vorratstruhe,0,0,0,11127,0,0,3,1,1,5689833,7425823,1,256327,1,10,1608,2,0,0
Essensreste aus Lorenhall,0,0,0,11128,0,0,3,1,1,5793085,7425835,1,256328,1,10,1609,2,0,0
Standhauer der Klingenschlucht,0,0,0,11129,0,0,131,1,1,6938187,7425829,5,256329,1,0,1610,0,0,0
Steinbett aus Kharanos,0,0,0,11130,0,0,3,1,1,7385421,7425841,5,256330,1,10,1611,2,0,0
Laternenmast der Schattenschmiede,0,0,0,11131,0,0,2,1,1,7385423,7425843,3,256331,1,10,1612,2,0,0
Verzierter zwergischer Kleiderschrank,0,0,0,11133,0,0,3,1,1,7385424,7425847,5,256333,1,10,1613,2,0,0
Gulasch der Qalashi,0,0,0,11137,0,0,3,1,1,4420033,7425851,3,256354,0.8,10,1614,2,0,0
Sonnenrauchräuchergefäß,0,0,0,11138,0,0,3,1,1,6024532,7416751,1,256356,1,10,1615,2,0,0
Verandastuhl der Klingenschlucht,0,0,0,11139,0,587648,3,1,1,7080292,7425855,1,256357,1,0,1616,1,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack08.m2,0,0,0,11140,0,0,131,1,1,6654720,7384746,1,256361,1,0,1617,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_RopeKnot01.m2,0,0,0,11141,0,0,131,1,1,6693150,7384747,1,256362,1,0,1618,0,0,0
Steinstuhl der Schattenschmiede,0,0,0,11160,0,587755,3,1,1,7385422,7425867,3,256425,1,10,1619,2,0,0
[DNT] Kharanos Stone Bed - DO NOT USE - new asset present,0,0,0,11161,0,0,192,1,1,197266,7425871,1,256426,1,0,1620,0,0,0
Signalkohlenpfanne aus Schwingenrast,0,0,0,11162,0,0,3,1,1,3883456,7425875,5,256427,1,10,1621,2,0,0
Hängelampe aus Valdrakken,0,0,0,11163,0,0,2,3,1,3883458,7425881,5,256428,1,10,1622,2,0,0
Laternenmast aus Valdrakken,0,0,0,11164,0,0,2,1,1,3952854,7425883,5,256429,1,10,1623,2,0,0
Hängender Kessel aus Valdrakken,0,0,0,11165,0,0,2,3,1,4695276,7425887,5,256430,0.7,10,1624,2,0,0
Schmiede von Sturmwind,0,0,0,11274,0,0,3,1,1,953668,7425891,5,256673,1,10,1625,2,0,0
Beschworenes Archiv der Tirisgarde,0,0,0,11275,0,0,2,1,1,965217,7425895,3,256674,1,10,1626,3,0,1318
Zelt der Illidari,0,0,0,11276,0,0,3,1,1,1101719,7425899,5,256675,1,10,1627,2,0,0
Nachbildung: Hammer von Khaz'goroth,0,0,0,11277,0,0,131,1,1,1140310,7425903,3,256676,1,10,1628,0,0,0
Große Kerze der Legion,0,0,0,11278,0,0,2,1,1,1307161,7425907,1,256677,1,10,1629,2,0,0
Kleine Kerze der Legion,0,0,0,11279,0,0,2,1,1,1307162,7425911,1,256678,1,10,1630,2,0,0
Nachbildung: Chronik der Zeitalter,0,0,0,11280,0,0,3,1,1,1324675,7425915,5,256679,0.7,10,1631,3,0,0
Brunnen mit Ableger des Arcan'dor,0,0,0,11281,0,0,3,1,1,1363069,7425919,5,256680,0.7,10,1632,2,0,0
Brunnen der Nachtspitze,0,0,0,11282,0,0,3,1,1,1363079,7425923,5,256681,1,10,1633,2,0,0
Gartenbrunnen der Magistrix,0,0,0,11283,0,0,3,1,1,1405830,7425929,5,256682,1,10,1634,2,0,0
Trainingsattrappe von Silbermond,0,0,0,11284,0,0,2,1,1,6190527,7386668,3,256683,1,10,1635,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack07.m2,0,0,0,11285,0,0,131,1,1,6654719,7349752,1,256684,1,0,1636,0,0,0
Rauchlaternenpfahl,0,0,0,11296,0,0,2,1,1,304027,7425943,5,256896,1,10,1639,2,0,0
Bebänderte gilnearische Kiste,0,0,0,11301,0,0,3,1,1,304626,7425947,1,256903,1,10,1640,2,0,0
Kleiner gilnearischer Tisch,0,0,0,11305,0,0,3,1,1,322634,7425951,1,256905,1,10,1641,2,0,0
Nachbildung: Foliant der verseuchten Instrumente,0,0,0,11307,0,0,3,1,1,1125315,7425955,3,256907,1,10,1642,3,0,0
Schleifer des Taurenjuweliers,0,0,0,11315,0,0,3,1,1,1319084,7425959,3,256913,1,10,1643,2,0,0
[DNT] Tauren Soup Pot - do not use - new asset,0,0,0,11316,0,0,192,1,1,1321592,7425963,3,256916,1,0,1644,0,0,0
Kriegskronleuchter der Zandalari,0,0,0,11319,0,0,2,3,1,668856,7425967,1,256919,1,10,1645,2,0,0
Fünfeckiger Wandteppich aus Valdrakken,0,0,0,11322,0,0,130,2,1,4495940,7478336,1,256922,1,10,1646,0,0,0
Werkzeugregal des Amanihandwerkers,0,0,0,11323,0,0,3,1,1,6125162,7406692,3,256923,1,10,1647,2,0,0
Herzbrühenkessel der Hash'ey,0,0,0,11324,0,0,3,1,1,6125166,7406263,1,256924,1,10,1648,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Cooking_Spit02.m2,0,0,0,11325,0,0,131,1,1,6125173,7406621,1,256925,1,0,1649,0,0,0
Leerer Kessel der Amani,0,0,0,11326,0,0,3,1,1,6125778,7406298,1,256926,1,10,1650,2,0,0
"Geschnitzter Götze von Nalorakk, Loa des Krieges",0,0,0,11327,0,0,3,1,1,6212420,7406920,1,256927,1,10,1651,2,0,0
Banner des Amanistammes,0,0,0,11328,0,0,3,1,1,6212436,7406859,2,256928,1,10,1652,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Incense01.m2,0,0,0,11329,0,0,131,1,1,6654755,7407570,1,256929,1,0,1653,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Structure_SmallTent01.m2,0,0,0,11330,0,0,129,1,1,6654767,7407593,1,256930,1,0,1654,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Structure_Awning02.m2,0,0,0,11331,0,0,129,2,1,6654770,7407594,1,256931,1,0,1655,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Structure_SmallTent02.m2,0,0,0,11332,0,0,129,1,1,6697869,7407596,1,256932,1,0,1656,0,0,0
"Geschnitzter Götze von Jan'alai, Loa des Feuers",0,0,0,11333,0,0,3,1,1,6866518,7407069,1,256933,1,10,1657,2,0,0
Kochender Kessel der Amani,0,0,0,11334,0,0,3,1,1,6994813,7406497,1,256934,1,10,1658,2,0,0
Bronzebanner der Verbannten,0,0,0,11370,0,0,3,1,1,192356,7426023,3,257035,1,10,1660,2,0,0
Schmiedeamboss der Draenei,0,0,0,11371,0,0,3,1,1,192362,7426029,3,257036,1,10,1661,2,0,0
Holorunen der Draenei,0,0,0,11372,0,0,2,1,1,192427,7525993,1,257037,1,10,1662,2,0,0
Holopfad der Draenei,0,0,0,11373,0,0,2,1,1,192433,7426037,1,257038,1,10,1663,2,0,0
Kristallschmiede der Draenei,0,0,0,11374,0,0,2,1,1,538413,7426039,3,257039,1,10,1664,2,0,0
Runenamboss aus Dalaran,0,0,0,11375,0,0,3,1,1,242964,7426043,3,257040,1,10,1665,2,0,0
Verkorkter schwarzer Trank,0,0,0,11376,0,0,3,1,1,243479,7426047,1,257041,1,10,1666,2,0,0
Gilnearische Heugabel,0,0,0,11377,0,0,3,1,1,304141,7426051,1,257042,1,10,1667,2,0,0
Retorte des Pandarenalchemisten,0,0,0,11378,0,0,3,1,1,528627,7426055,1,257043,1,10,1668,2,0,0
Orcischer Teufelsblutkessel,0,0,0,11379,0,0,3,1,1,984595,7426059,1,257044,1,10,1669,2,0,0
Sternenhelles Wahrsagebecken,0,0,0,11380,0,0,3,1,1,1309272,7426063,3,257045,1,10,1670,2,0,0
Flaschenlampe aus Boralus,0,0,0,11381,0,0,2,1,1,2026782,7426067,1,257046,1,10,1671,2,0,0
Flaschenlieferung der Zandalari,0,0,0,11382,0,0,3,1,1,2026876,7426071,1,257047,1,10,1672,2,0,0
Meditationsbecken des Aspiranten,0,0,0,11383,0,0,3,1,1,3022762,7426075,5,257048,1,10,1673,2,0,0
Juwelenbesetzter Venthyrkelch,0,0,0,11384,0,0,3,1,1,3153975,7426085,1,257049,1,10,1674,2,0,0
Schleiergesicherter Animazapfen,0,0,0,11385,0,0,3,1,1,3158888,7426083,3,257050,1,10,1675,2,0,0
Sündentalgkerzen,0,0,0,11386,0,0,2,1,1,3184576,7426081,1,257051,1,10,1676,2,0,0
Elixierflasche des Drachen,0,0,0,11387,0,0,3,1,1,4240488,7426091,1,257052,1,10,1677,2,0,0
Wandteppich der fünf Schwärme,0,0,0,11388,0,0,2,2,1,4495939,7478332,1,257053,1,10,1678,2,0,0
Sternenkonsole der Aldor,0,0,0,11431,0,0,3,1,1,538417,7426095,3,257093,1,10,1679,2,0,0
Mal des Magierauges,0,0,0,11432,0,0,2,1,1,243044,7426099,1,257094,1,10,1680,2,0,0
Zwielichtfeuerkanister,0,0,0,11433,0,0,2,1,1,317822,7426105,1,257095,1,10,1681,2,0,0
Tischlampe der Pandaren,0,0,0,11434,0,0,2,1,1,522294,7426107,1,257096,1,10,1682,2,0,0
Intensives Mogukohlenbecken,0,0,0,11435,0,0,2,1,1,591464,7426111,3,257097,1,10,1683,2,0,0
Animaflasche der Venthyr,0,0,0,11436,0,0,3,1,1,3641039,7426115,1,257098,1.7,10,1684,2,0,0
Überdachter Brunnen der Klingenschlucht,0,0,0,11437,0,0,3,1,1,7080313,7426119,5,257099,1,0,1685,1,0,0
Arbeitstisch des Apothekers,0,0,0,11438,0,0,3,1,1,200767,7417485,3,257100,1,10,1686,2,0,0
Stanzpfeifes Postportal,0,0,0,11439,0,629257,3,1,1,242720,7426128,1,257101,1,10,1687,2,0,0
Retorte des nerubischen Alchemisten,0,0,0,11440,0,0,3,1,1,5201694,7426130,1,257102,1,10,1688,2,0,0
Kristallsymbol der Naaru,0,0,0,11451,0,0,2,1,1,903885,7426134,1,257349,1,10,1689,2,0,0
Geschichte des vorletzten Lichkönigs,0,0,0,11453,0,0,3,1,1,1354768,7426140,1,257351,1,10,1690,3,0,0
Große Kohlenpfanne von Elune,0,0,0,11454,0,0,2,1,1,4690349,7426142,1,257352,1,10,1691,2,0,0
Ausgelaugtes Dunkles Herz von Galakrond,0,0,0,11455,0,0,3,2,1,5160932,7426146,1,257353,1,10,1692,4,0,0
Schriftrolle von K'areshs Fall,0,0,0,11456,0,0,3,2,1,5916218,7426150,1,257354,1,10,1693,3,0,0
Foliant des Überlebenden,0,0,0,11457,0,0,3,1,1,5916220,7426154,1,257355,1,10,1694,3,0,0
Schieferkopfsteinpaar,0,0,0,11461,0,0,3,1,1,7291386,7426158,1,257359,1,0,1695,1,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Structure_Awning01.m2,0,0,0,11468,0,0,129,2,1,6654769,7412787,1,257363,1,0,1696,0,0,0
Energiefokus aus Silbermond,0,0,0,11470,0,0,3,1,1,7338839,7426166,5,257367,1,10,1697,2,0,0
Schieferkopfsteinpflaster,0,0,0,11479,0,0,3,1,1,7291384,7426172,1,257388,1,0,1700,1,0,0
Eisenverstärktes Holzfenster,0,0,0,11480,0,0,2,2,1,7080315,7426174,3,257389,1,0,1701,1,0,0
Schieferkopfsteinpfad,0,0,0,11481,0,0,3,1,1,7296327,7426178,1,257390,1,0,1702,1,0,0
Schieferkopfsteintrio,0,0,0,11482,0,0,3,1,1,7291385,7426182,1,257392,1,0,1703,1,0,0
Trittstein aus Suramar,0,0,0,11483,0,0,3,4,1,1318183,7426186,1,257393,1,10,1704,2,0,0
Kriegsfackel der Zandalari,0,0,0,11484,0,0,2,1,1,668858,7426190,3,257394,1,10,1705,2,0,0
Essecke der Volltrefferhütte,0,0,0,11485,0,0,131,1,1,1315481,7426194,5,257395,0.8,10,1706,0,0,0
Nachbildung: Sage der Valarjar,0,0,0,11486,0,0,3,1,1,1325991,7426198,5,257396,0.5,10,1707,3,0,0
Rahmen des Geschichtenerzählers der Tauren,0,0,0,11487,0,0,3,1,1,1345313,7426202,3,257397,0.6,10,1708,2,0,0
"Gemälde ""Porträt des Künstlers als junger Goblin""",0,0,0,11488,0,0,130,2,1,5723477,7447720,1,257398,1,10,1709,0,0,0
Kriegskohlenpfanne der Zandalari,0,0,0,11489,0,0,2,1,1,668854,7426210,1,257399,1,10,1710,2,0,0
Gerberrahmen des Hochbergs,0,0,0,11490,0,0,3,1,1,1253405,7426214,3,257400,0.4,10,1711,2,0,0
Banner der Himmelshörner,0,0,0,11491,0,0,3,1,1,1255331,7426218,3,257401,0.6,10,1712,2,0,0
"Wandteppich ""Einigkeit der Dornen""",0,0,0,11492,0,0,2,2,1,314545,7426222,1,257402,1,10,1713,2,0,0
Mahlstromlavalampe,0,0,0,11493,0,0,2,1,1,366699,7426226,5,257403,0.8,10,1714,3,0,0
Glasflasche aus Lohenscheit,0,0,0,11494,0,0,3,1,1,304698,7422333,1,257404,1,10,1715,2,0,0
Angelgestell der Baradinbucht,0,0,0,11495,0,0,3,1,1,306198,7426230,3,257405,1,10,1716,2,0,0
Rauchlampe,90,0,0,11496,0,0,2,2,1,311599,7426234,1,257406,1,10,1717,2,0,0
Stehende Rauchlampe,0,0,0,11497,0,0,2,1,1,311627,7426238,1,257409,1,10,1718,2,0,0
Verkorktes gilnearisches Fass,0,0,0,11498,0,0,3,1,1,304495,7426244,1,257412,1,10,1719,2,0,0
Verzierte Wandleuchte der Sin'dorei,0,0,0,11499,0,602676,2,2,1,6210870,7416809,1,257418,1,10,1720,2,0,0
Handwerkerschmiede der Sin'dorei,0,0,0,11500,0,0,2,1,1,6033615,7416511,5,257419,1,10,1721,2,0,0
Silbermondturmbrunnen,0,0,0,11501,0,0,131,1,1,6023421,7416793,5,257420,1,10,1722,2,0,0
Juwelenbesetzter Kronleuchter aus Silbermond,0,0,0,11502,0,0,2,3,1,6023435,7416799,3,257421,0.4,10,1723,2,0,0
Vergoldeter Stuhl des Sonnenzorns,0,0,0,11503,0,602678,3,1,1,6005271,7416777,1,257422,1,10,1724,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Storage_Sack02.m2,0,0,0,11504,0,0,131,1,1,6654764,7412486,1,257429,1,0,1725,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Structure_SmallTent03.m2,0,0,0,11505,0,0,129,1,1,6697870,7412488,1,257430,1,0,1726,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Storage_Sack01.m2,0,0,0,11506,0,0,131,1,1,6654763,7412772,1,257431,1,0,1727,0,0,0
[DNT] [AUTOGEN] 12XP_Generic_Furniture_Canvas03.m2,0,0,0,11509,0,0,131,1,1,7356058,7413634,1,257434,1,0,1730,0,0,0
[DNT] [AUTOGEN] 12XP_Generic_Furniture_Canvas02.m2,0,0,0,11510,0,0,131,1,1,7356057,7413646,1,257436,1,0,1731,0,0,0
"Werbung für ""Das Ding, das Ihr schon immer gebraucht habt""",0,0,0,11707,0,0,130,2,1,5788105,7414904,5,257597,1,10,1739,0,0,0
Trittsteinset aus Suramar,0,0,0,11708,0,0,3,1,1,7414263,7414917,1,257598,0.7,10,1740,2,0,0
Kleine gilnearische Windmühle,0,0,0,11718,0,0,3,1,1,305999,7417297,5,257689,1,10,1741,2,0,0
Elegante gepolsterte Chaiselongue,0,0,0,11719,0,602757,3,1,1,6435021,7417324,3,257690,1,0,1742,1,0,0
Offenes elegantes Elfenfass,0,0,0,11720,0,0,3,1,1,6712073,7416463,1,257691,1,0,1743,1,0,0
Eleganter geschwungener Tisch,0,0,0,11721,0,0,3,1,1,7412674,7417330,3,257692,1,0,1744,1,0,0
Scheuchtotem des Schneewehenstamms,0,0,0,11722,0,0,3,1,1,195749,7417484,3,257693,1,10,1745,2,0,0
Gilnearischer grüner Trank,0,0,0,11723,0,0,3,1,1,304700,7417487,1,257694,1,10,1746,2,0,0
Gilnearischer Briefkasten,0,0,0,11724,0,629251,3,1,1,305385,7417488,1,257695,1,10,1747,2,0,0
Gilnearische Karte,0,0,0,11725,0,0,3,1,1,305396,7417489,1,257696,1,10,1748,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Cooking_Cauldron01.m2,0,0,0,11726,0,602943,129,1,1,6654705,7417522,1,257697,1,0,1749,0,0,0
Himmelshornpfeildrachen,0,0,0,11751,0,0,3,1,1,1255415,7421600,3,257721,0.5,10,1750,2,0,0
Hängender Pfeildrachen,0,0,0,11752,0,0,3,3,1,1255418,7421601,3,257722,0.5,10,1751,2,0,0
Himmelshornadlerdrachen,0,0,0,11753,0,0,3,3,1,1255422,7421605,3,257723,0.5,10,1752,2,0,0
Banner der Bluttotems,0,0,0,11754,0,0,3,1,1,1313472,7421611,5,257724,0.2,10,1753,2,0,0
Teppich aus Camp Narache,0,0,0,11755,0,0,2,4,1,6711676,7421612,1,257725,1,10,1754,2,0,0
Geschupptes Zwielichtmosaik,0,0,0,11779,0,0,3,4,1,360034,7427491,1,257806,1,10,1764,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Storage_Urn04.m2,0,0,0,11780,0,0,131,1,1,6654762,7426706,1,257807,1,0,1765,0,0,0
Recyclingofen aus Gnomeregan,0,0,0,11814,0,0,3,1,1,2929684,7425619,5,257928,1,0,1798,2,0,0
Rahmenpfosten aus Nazjatar,0,0,0,11869,0,0,131,1,1,7277020,7433609,5,258142,1,10,1814,0,0,0
Geisteranemonen,0,0,0,11870,0,0,130,1,1,7277021,7433610,3,258143,1,10,1815,0,0,0
Elegante Tortenplatte aus Silbermond,0,0,0,11871,0,0,131,1,1,7427813,7433840,1,258144,1,10,1816,0,0,0
Partyplatte aus Immersang,0,0,0,11872,0,0,3,1,1,6051297,7433842,1,258145,1,10,1817,2,0,0
Leeres Bücherregal des Lehrensuchers,0,0,0,11873,0,0,3,1,1,6854355,7433864,5,258147,1,10,1818,2,0,0
Badewanne aus Orgrimmar,0,0,0,11874,0,0,3,1,1,7080286,7433868,3,258148,1,0,1819,1,0,0
Mag'harbanner der Scherbenwelt,0,0,0,11878,0,0,3,2,1,191781,7434052,3,258190,1,10,1822,2,0,0
Arakkoavogelscheuche,0,0,0,11879,0,0,3,1,1,191839,7434053,3,258191,1,10,1823,2,0,0
Totem des Klauenkönigs,0,0,0,11880,0,0,3,1,1,191859,7433548,3,258192,1,10,1824,2,0,0
Holoprojektorsockel der Draenei,0,0,0,11881,0,0,2,1,1,192441,7428247,5,258193,1,10,1825,2,0,0
Kryokapsel der Festung der Stürme,0,0,0,11882,0,0,2,1,1,192446,7428245,5,258194,1,10,1826,2,0,0
Webrahmen der Draenei,0,0,0,11883,0,0,3,1,1,192460,7434068,3,258195,1,10,1827,2,0,0
Draeneitransmitter,0,0,0,11884,0,0,3,1,1,192461,7428249,1,258196,1,10,1828,2,0,0
Kristallwegweiser,0,0,0,11885,0,0,3,1,1,192468,7433546,3,258197,1,10,1829,2,0,0
Vergoldeter runder Draeneitisch,0,0,0,11886,0,0,3,1,1,192515,7433542,3,258198,1,10,1830,2,0,0
Bücherregal der Aldor,0,0,0,11887,0,0,3,1,1,193332,7433540,3,258199,1,10,1831,2,0,0
Wandleuchte aus Shattrath,0,0,0,11888,0,0,2,2,1,193369,7433584,1,258200,1,10,1832,2,0,0
Laternenmast aus Shattrath,0,0,0,11889,0,0,2,1,1,193371,7433582,3,258201,1,10,1833,2,0,0
Prächtiges Tuch der Verbannten,0,0,0,11890,0,0,3,2,1,193745,7434079,5,258202,0.2,10,1834,2,0,0
Silberne Bank aus Dalaran,0,0,0,11891,0,614752,3,1,1,194464,7433550,3,258203,1,10,1835,2,0,0
Pfosten aus Dalaran,0,0,0,11892,0,0,3,1,1,194471,7433560,1,258204,1,10,1836,2,0,0
Postsack der Wolvar,0,0,0,11893,0,629258,3,1,1,200015,7434081,1,258205,1,10,1837,2,0,0
Golddurchwirktes Dalaranbanner,0,0,0,11894,0,0,3,2,1,242983,7434083,3,258206,1,10,1838,2,0,0
Bücherregal des Dalarangelehrten,0,0,0,11895,0,0,3,1,1,242995,7433554,3,258207,1,10,1839,2,0,0
Sonnenkronleuchter der Kirin Tor,0,0,0,11896,0,0,2,3,1,243016,7434084,3,258208,1,10,1840,2,0,0
Kiste der Kirin Tor,0,0,0,11897,0,0,3,1,1,243030,7433556,1,258209,1,10,1841,2,0,0
Straßenschild aus Dalaran,0,0,0,11898,0,0,3,1,1,243054,7433552,1,258210,1,10,1842,2,0,0
Glastisch der Kirin Tor,0,0,0,11899,0,0,2,1,1,243189,7433588,3,258211,1,10,1843,2,0,0
Blutkugel der San'layn,0,0,0,11900,0,0,3,1,1,243528,7433558,3,258212,1,10,1844,2,0,0
Seuchenkanister aus Eiskrone,0,0,0,11901,0,0,3,1,1,243545,7433578,5,258213,1,10,1845,2,0,0
Set des Pandarenalchemisten,0,0,0,11902,0,0,3,1,1,528655,7434095,1,258214,1,10,1846,2,0,0
Bank aus Halaa,0,0,0,11903,0,614754,3,1,1,538411,7433544,3,258215,1,10,1847,2,0,0
Rekonstruierter Mogublitzbohrer,0,0,0,11904,0,0,2,1,1,666489,7428251,5,258216,1,10,1848,2,0,0
Treibholzfass,0,0,0,11905,0,0,3,1,1,1091544,7434193,1,258219,1,10,1849,2,0,0
Treibholzhütte des Murlocs,0,0,0,11906,0,0,131,1,1,1091581,7434196,5,258220,1,10,1850,0,0,0
Treibholzmüllhaufen,0,0,0,11907,0,0,3,1,1,1091587,7434200,3,258221,1,10,1851,2,0,0
Muschelschuppenstandarte,0,0,0,11908,0,0,131,1,1,1091599,7434203,5,258222,1,10,1852,0,0,0
Glockenspiel des Murlocs,0,0,0,11909,0,0,3,1,1,1095305,7434205,1,258223,1,10,1853,2,0,0
Wandregal aus Dalaran,0,0,0,11910,0,0,2,2,1,1319120,7433564,3,258224,1,10,1854,2,0,0
Fehlgeschlagener Fehlschlagdetektorpylon,0,0,0,11911,0,0,3,1,1,1355533,7428255,3,258225,1,10,1855,2,0,0
Automatikhammer von Dalaran,0,0,0,11912,0,0,3,1,1,1355598,7428253,3,258226,1,10,1856,2,0,0
Juwelierskollektion aus Suramar,0,0,0,11913,0,0,3,1,1,1396746,7434228,1,258227,1,10,1857,2,0,0
Nagaschuppenbeutel,0,0,0,11914,0,0,131,1,1,2737661,7434233,1,258230,1,10,1858,0,0,0
Azsharas ewiger Preis,0,0,0,11915,0,0,131,1,1,2903129,7434254,5,258232,1,10,1859,0,0,0
Kohlenpfanne aus Azshara,0,0,0,11916,0,0,131,1,1,2911922,7434256,5,258234,1,10,1860,0,0,0
Stuhl der aufstrebenden Seele,0,0,0,11917,0,612158,3,1,1,3033118,7433572,3,258235,1,10,1861,2,0,0
Laternenmast des Ardenwalds,0,0,0,11918,0,0,2,1,1,3036110,7428243,3,258237,1,10,1862,2,0,0
Maldraxxische Kiste,0,0,0,11919,0,0,3,1,1,3036549,7434263,3,258238,1,10,1863,2,0,0
Foliant der maldraxxischen Rituale,0,0,0,11920,0,0,2,1,1,3036651,7433576,1,258239,1,10,1864,2,0,0
Animafass der Kyrianer,0,0,0,11921,0,0,3,1,1,3154869,7428271,1,258240,1,10,1865,2,0,0
Schrein der Höhlennachtfae,0,0,0,11922,0,0,3,1,1,3158874,7433580,5,258242,1,10,1866,2,0,0
Hextisch des Mittlers,0,0,0,11923,0,0,3,1,1,3246827,7433566,1,258244,1,10,1867,2,0,0
Hängekörbe des Ardenwalds,0,0,0,11924,0,0,3,3,1,3507170,7433570,3,258245,1,10,1868,2,0,0
Große Vorratstruhe aus Revendreth,0,0,0,11925,0,0,3,1,1,3607336,7433574,3,258247,1,10,1869,2,0,0
Gesteppter Lederteppich des Markgrafen,0,0,0,11926,0,0,3,4,1,3619351,7434270,3,258248,1,10,1870,2,0,0
Bücherregal des Kartells Ta,0,0,0,11927,0,0,3,1,1,3836261,7433568,1,258250,1,10,1871,2,0,0
Fangkiste des Kartells Xy,0,0,0,11928,0,0,3,1,1,4005944,7428273,5,258252,0.6,10,1872,2,0,0
Titanischer Brunnen aus Tyrhold,0,0,0,11929,0,0,3,1,1,4420607,7433536,5,258253,0.6,10,1873,2,0,0
Stuhl des Koboldbuddlers,0,0,0,11930,0,612161,3,1,1,5169937,7434273,1,258262,1,10,1874,2,0,0
Koboldkerzentrio,0,0,0,11931,0,0,2,1,1,5169939,7434274,1,258264,1,10,1875,2,0,0
Koboldwagen,0,0,0,11932,0,0,3,1,1,5169958,7434275,5,258265,1,10,1876,2,0,0
Kerzengeschmücktes hölzernes Vordach,0,0,0,11933,0,0,2,1,1,5169960,7434276,5,258267,1,10,1877,2,0,0
Kerzenständer des Wachsmeisters,0,0,0,11934,0,0,131,1,1,5503818,7434277,5,258268,1,10,1878,0,0,0
Donnerfelstotem,0,0,0,11935,0,0,3,1,1,200451,7428100,1,258289,1,10,1879,2,0,0
"Geschnitzter Götze von Halazzi, Loa der Jagd",0,0,0,11936,0,0,3,1,1,6212418,7434649,1,258290,1,10,1880,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy04.m2,0,0,0,11937,0,0,129,1,1,6683997,7434615,1,258291,1,0,1881,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy05.m2,0,0,0,11938,0,0,129,1,1,6683998,7434618,1,258292,1,0,1882,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Defense_Banner03.m2,0,0,0,11939,0,0,131,1,1,6697866,7434609,1,258293,1,0,1883,0,0,0
Gnomartige Statue des üppigen Gartens,0,0,0,11940,0,0,131,1,1,7096211,7434604,1,258294,1,0,1884,2,0,0
Silhouettenbanner der Kirin Tor,0,0,0,11941,0,0,3,2,1,242974,7434625,3,258298,1,10,1885,2,0,0
Hängender Teufelsstahlkäfig,0,0,0,11942,0,0,3,1,1,7240010,7435581,5,258299,1,10,1886,2,0,0
Karger Angelständer der Klingenschlucht,0,0,0,11943,0,0,131,1,1,7266541,7435575,5,258300,1,0,1887,0,0,0
